x_parameter,x_value,y_parameter,y_value,lcoe_gbp_per_mwh
launch_cost_gbp_per_kg,3987.118644067797,space_hardware_cost_gbp_per_w_space,2.23135593220339,2239.179621121469
launch_cost_gbp_per_kg,4071.5254237288136,space_hardware_cost_gbp_per_w_space,2.23135593220339,2278.825302345371
launch_cost_gbp_per_kg,4155.932203389831,space_hardware_cost_gbp_per_w_space,2.23135593220339,2318.4709835692724
launch_cost_gbp_per_kg,4240.338983050848,space_hardware_cost_gbp_per_w_space,2.23135593220339,2358.116664793175
launch_cost_gbp_per_kg,4324.745762711865,space_hardware_cost_gbp_per_w_space,2.23135593220339,2397.7623460170776
launch_cost_gbp_per_kg,4409.152542372882,space_hardware_cost_gbp_per_w_space,2.23135593220339,2437.4080272409797
launch_cost_gbp_per_kg,4493.559322033899,space_hardware_cost_gbp_per_w_space,2.23135593220339,2477.0537084648813
launch_cost_gbp_per_kg,4577.966101694916,space_hardware_cost_gbp_per_w_space,2.23135593220339,2516.699389688783
launch_cost_gbp_per_kg,4662.372881355933,space_hardware_cost_gbp_per_w_space,2.23135593220339,2556.3450709126855
launch_cost_gbp_per_kg,4746.77966101695,space_hardware_cost_gbp_per_w_space,2.23135593220339,2595.9907521365876
launch_cost_gbp_per_kg,4831.186440677967,space_hardware_cost_gbp_per_w_space,2.23135593220339,2635.6364333604897
launch_cost_gbp_per_kg,4915.593220338983,space_hardware_cost_gbp_per_w_space,2.23135593220339,2675.2821145843914
launch_cost_gbp_per_kg,5000.0,space_hardware_cost_gbp_per_w_space,2.23135593220339,2714.9277958082935
launch_cost_gbp_per_kg,20.0,space_hardware_cost_gbp_per_w_space,2.3152542372881357,383.71397396185887
launch_cost_gbp_per_kg,104.40677966101696,space_hardware_cost_gbp_per_w_space,2.3152542372881357,423.3596551857609
launch_cost_gbp_per_kg,188.8135593220339,space_hardware_cost_gbp_per_w_space,2.3152542372881357,463.005336409663
launch_cost_gbp_per_kg,273.22033898305085,space_hardware_cost_gbp_per_w_space,2.3152542372881357,502.65101763356506
launch_cost_gbp_per_kg,357.6271186440678,space_hardware_cost_gbp_per_w_space,2.3152542372881357,542.2966988574673
launch_cost_gbp_per_kg,442.0338983050848,space_hardware_cost_gbp_per_w_space,2.3152542372881357,581.9423800813694
launch_cost_gbp_per_kg,526.4406779661017,space_hardware_cost_gbp_per_w_space,2.3152542372881357,621.5880613052714
launch_cost_gbp_per_kg,610.8474576271187,space_hardware_cost_gbp_per_w_space,2.3152542372881357,661.2337425291734
launch_cost_gbp_per_kg,695.2542372881356,space_hardware_cost_gbp_per_w_space,2.3152542372881357,700.8794237530756
launch_cost_gbp_per_kg,779.6610169491526,space_hardware_cost_gbp_per_w_space,2.3152542372881357,740.5251049769776
launch_cost_gbp_per_kg,864.0677966101696,space_hardware_cost_gbp_per_w_space,2.3152542372881357,780.1707862008798
launch_cost_gbp_per_kg,948.4745762711865,space_hardware_cost_gbp_per_w_space,2.3152542372881357,819.8164674247819
launch_cost_gbp_per_kg,1032.8813559322034,space_hardware_cost_gbp_per_w_space,2.3152542372881357,859.4621486486839
launch_cost_gbp_per_kg,1117.2881355932204,space_hardware_cost_gbp_per_w_space,2.3152542372881357,899.107829872586
launch_cost_gbp_per_kg,1201.6949152542375,space_hardware_cost_gbp_per_w_space,2.3152542372881357,938.7535110964882
launch_cost_gbp_per_kg,1286.1016949152543,space_hardware_cost_gbp_per_w_space,2.3152542372881357,978.3991923203901
launch_cost_gbp_per_kg,1370.5084745762713,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1018.0448735442922
launch_cost_gbp_per_kg,1454.9152542372883,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1057.6905547681943
launch_cost_gbp_per_kg,1539.322033898305,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1097.3362359920964
launch_cost_gbp_per_kg,1623.7288135593221,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1136.9819172159982
launch_cost_gbp_per_kg,1708.1355932203392,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1176.6275984399006
launch_cost_gbp_per_kg,1792.542372881356,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1216.2732796638024
launch_cost_gbp_per_kg,1876.949152542373,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1255.9189608877043
launch_cost_gbp_per_kg,1961.35593220339,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1295.5646421116066
launch_cost_gbp_per_kg,2045.7627118644068,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1335.2103233355085
launch_cost_gbp_per_kg,2130.169491525424,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1374.8560045594106
launch_cost_gbp_per_kg,2214.576271186441,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1414.501685783313
launch_cost_gbp_per_kg,2298.983050847458,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1454.147367007215
launch_cost_gbp_per_kg,2383.389830508475,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1493.7930482311172
launch_cost_gbp_per_kg,2467.7966101694915,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1533.438729455019
launch_cost_gbp_per_kg,2552.2033898305085,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1573.0844106789211
launch_cost_gbp_per_kg,2636.6101694915255,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1612.7300919028232
launch_cost_gbp_per_kg,2721.0169491525426,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1652.3757731267256
launch_cost_gbp_per_kg,2805.4237288135596,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1692.0214543506272
launch_cost_gbp_per_kg,2889.8305084745766,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1731.66713557453
launch_cost_gbp_per_kg,2974.2372881355936,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1771.3128167984316
launch_cost_gbp_per_kg,3058.64406779661,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1810.9584980223333
launch_cost_gbp_per_kg,3143.0508474576272,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1850.604179246236
launch_cost_gbp_per_kg,3227.4576271186443,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1890.249860470138
launch_cost_gbp_per_kg,3311.8644067796613,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1929.8955416940403
launch_cost_gbp_per_kg,3396.2711864406783,space_hardware_cost_gbp_per_w_space,2.3152542372881357,1969.541222917942
launch_cost_gbp_per_kg,3480.6779661016953,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2009.1869041418445
launch_cost_gbp_per_kg,3565.084745762712,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2048.8325853657457
launch_cost_gbp_per_kg,3649.491525423729,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2088.4782665896482
launch_cost_gbp_per_kg,3733.898305084746,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2128.1239478135503
launch_cost_gbp_per_kg,3818.305084745763,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2167.7696290374524
launch_cost_gbp_per_kg,3902.71186440678,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2207.415310261354
launch_cost_gbp_per_kg,3987.118644067797,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2247.060991485257
launch_cost_gbp_per_kg,4071.5254237288136,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2286.7066727091587
launch_cost_gbp_per_kg,4155.932203389831,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2326.3523539330604
launch_cost_gbp_per_kg,4240.338983050848,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2365.998035156963
launch_cost_gbp_per_kg,4324.745762711865,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2405.643716380865
launch_cost_gbp_per_kg,4409.152542372882,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2445.289397604767
launch_cost_gbp_per_kg,4493.559322033899,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2484.9350788286692
launch_cost_gbp_per_kg,4577.966101694916,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2524.5807600525713
launch_cost_gbp_per_kg,4662.372881355933,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2564.226441276474
launch_cost_gbp_per_kg,4746.77966101695,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2603.872122500375
launch_cost_gbp_per_kg,4831.186440677967,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2643.517803724277
launch_cost_gbp_per_kg,4915.593220338983,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2683.1634849481798
launch_cost_gbp_per_kg,5000.0,space_hardware_cost_gbp_per_w_space,2.3152542372881357,2722.809166172082
launch_cost_gbp_per_kg,20.0,space_hardware_cost_gbp_per_w_space,2.3991525423728817,391.59534432564664
launch_cost_gbp_per_kg,104.40677966101696,space_hardware_cost_gbp_per_w_space,2.3991525423728817,431.24102554954874
launch_cost_gbp_per_kg,188.8135593220339,space_hardware_cost_gbp_per_w_space,2.3991525423728817,470.8867067734507
launch_cost_gbp_per_kg,273.22033898305085,space_hardware_cost_gbp_per_w_space,2.3991525423728817,510.53238799735277
launch_cost_gbp_per_kg,357.6271186440678,space_hardware_cost_gbp_per_w_space,2.3991525423728817,550.1780692212549
launch_cost_gbp_per_kg,442.0338983050848,space_hardware_cost_gbp_per_w_space,2.3991525423728817,589.8237504451571
launch_cost_gbp_per_kg,526.4406779661017,space_hardware_cost_gbp_per_w_space,2.3991525423728817,629.4694316690591
launch_cost_gbp_per_kg,610.8474576271187,space_hardware_cost_gbp_per_w_space,2.3991525423728817,669.1151128929611
launch_cost_gbp_per_kg,695.2542372881356,space_hardware_cost_gbp_per_w_space,2.3991525423728817,708.7607941168633
launch_cost_gbp_per_kg,779.6610169491526,space_hardware_cost_gbp_per_w_space,2.3991525423728817,748.4064753407653
launch_cost_gbp_per_kg,864.0677966101696,space_hardware_cost_gbp_per_w_space,2.3991525423728817,788.0521565646673
launch_cost_gbp_per_kg,948.4745762711865,space_hardware_cost_gbp_per_w_space,2.3991525423728817,827.6978377885692
launch_cost_gbp_per_kg,1032.8813559322034,space_hardware_cost_gbp_per_w_space,2.3991525423728817,867.3435190124716
launch_cost_gbp_per_kg,1117.2881355932204,space_hardware_cost_gbp_per_w_space,2.3991525423728817,906.9892002363737
launch_cost_gbp_per_kg,1201.6949152542375,space_hardware_cost_gbp_per_w_space,2.3991525423728817,946.6348814602758
launch_cost_gbp_per_kg,1286.1016949152543,space_hardware_cost_gbp_per_w_space,2.3991525423728817,986.2805626841778
launch_cost_gbp_per_kg,1370.5084745762713,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1025.9262439080799
launch_cost_gbp_per_kg,1454.9152542372883,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1065.5719251319822
launch_cost_gbp_per_kg,1539.322033898305,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1105.2176063558838
launch_cost_gbp_per_kg,1623.7288135593221,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1144.8632875797862
launch_cost_gbp_per_kg,1708.1355932203392,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1184.5089688036883
launch_cost_gbp_per_kg,1792.542372881356,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1224.1546500275904
launch_cost_gbp_per_kg,1876.949152542373,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1263.8003312514923
launch_cost_gbp_per_kg,1961.35593220339,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1303.4460124753946
launch_cost_gbp_per_kg,2045.7627118644068,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1343.0916936992965
launch_cost_gbp_per_kg,2130.169491525424,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1382.7373749231986
launch_cost_gbp_per_kg,2214.576271186441,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1422.3830561471007
launch_cost_gbp_per_kg,2298.983050847458,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1462.0287373710028
launch_cost_gbp_per_kg,2383.389830508475,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1501.6744185949046
launch_cost_gbp_per_kg,2467.7966101694915,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1541.3200998188067
launch_cost_gbp_per_kg,2552.2033898305085,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1580.9657810427088
launch_cost_gbp_per_kg,2636.6101694915255,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1620.6114622666114
launch_cost_gbp_per_kg,2721.0169491525426,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1660.257143490513
launch_cost_gbp_per_kg,2805.4237288135596,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1699.9028247144154
launch_cost_gbp_per_kg,2889.8305084745766,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1739.5485059383172
launch_cost_gbp_per_kg,2974.2372881355936,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1779.1941871622196
launch_cost_gbp_per_kg,3058.64406779661,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1818.8398683861212
launch_cost_gbp_per_kg,3143.0508474576272,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1858.4855496100233
launch_cost_gbp_per_kg,3227.4576271186443,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1898.1312308339254
launch_cost_gbp_per_kg,3311.8644067796613,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1937.776912057828
launch_cost_gbp_per_kg,3396.2711864406783,space_hardware_cost_gbp_per_w_space,2.3991525423728817,1977.4225932817299
launch_cost_gbp_per_kg,3480.6779661016953,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2017.0682745056324
launch_cost_gbp_per_kg,3565.084745762712,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2056.713955729534
launch_cost_gbp_per_kg,3649.491525423729,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2096.3596369534357
launch_cost_gbp_per_kg,3733.898305084746,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2136.0053181773383
launch_cost_gbp_per_kg,3818.305084745763,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2175.65099940124
launch_cost_gbp_per_kg,3902.71186440678,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2215.2966806251425
launch_cost_gbp_per_kg,3987.118644067797,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2254.942361849045
launch_cost_gbp_per_kg,4071.5254237288136,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2294.588043072946
launch_cost_gbp_per_kg,4155.932203389831,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2334.2337242968483
launch_cost_gbp_per_kg,4240.338983050848,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2373.879405520751
launch_cost_gbp_per_kg,4324.745762711865,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2413.525086744653
launch_cost_gbp_per_kg,4409.152542372882,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2453.1707679685555
launch_cost_gbp_per_kg,4493.559322033899,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2492.8164491924567
launch_cost_gbp_per_kg,4577.966101694916,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2532.4621304163593
launch_cost_gbp_per_kg,4662.372881355933,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2572.1078116402614
launch_cost_gbp_per_kg,4746.77966101695,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2611.7534928641635
launch_cost_gbp_per_kg,4831.186440677967,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2651.399174088066
launch_cost_gbp_per_kg,4915.593220338983,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2691.0448553119672
launch_cost_gbp_per_kg,5000.0,space_hardware_cost_gbp_per_w_space,2.3991525423728817,2730.6905365358693
launch_cost_gbp_per_kg,20.0,space_hardware_cost_gbp_per_w_space,2.483050847457627,399.4767146894344
launch_cost_gbp_per_kg,104.40677966101696,space_hardware_cost_gbp_per_w_space,2.483050847457627,439.1223959133365
launch_cost_gbp_per_kg,188.8135593220339,space_hardware_cost_gbp_per_w_space,2.483050847457627,478.76807713723855
launch_cost_gbp_per_kg,273.22033898305085,space_hardware_cost_gbp_per_w_space,2.483050847457627,518.4137583611406
launch_cost_gbp_per_kg,357.6271186440678,space_hardware_cost_gbp_per_w_space,2.483050847457627,558.0594395850427
launch_cost_gbp_per_kg,442.0338983050848,space_hardware_cost_gbp_per_w_space,2.483050847457627,597.7051208089448
launch_cost_gbp_per_kg,526.4406779661017,space_hardware_cost_gbp_per_w_space,2.483050847457627,637.3508020328468
launch_cost_gbp_per_kg,610.8474576271187,space_hardware_cost_gbp_per_w_space,2.483050847457627,676.9964832567489
launch_cost_gbp_per_kg,695.2542372881356,space_hardware_cost_gbp_per_w_space,2.483050847457627,716.642164480651
launch_cost_gbp_per_kg,779.6610169491526,space_hardware_cost_gbp_per_w_space,2.483050847457627,756.287845704553
launch_cost_gbp_per_kg,864.0677966101696,space_hardware_cost_gbp_per_w_space,2.483050847457627,795.9335269284551
launch_cost_gbp_per_kg,948.4745762711865,space_hardware_cost_gbp_per_w_space,2.483050847457627,835.5792081523573
launch_cost_gbp_per_kg,1032.8813559322034,space_hardware_cost_gbp_per_w_space,2.483050847457627,875.2248893762593
launch_cost_gbp_per_kg,1117.2881355932204,space_hardware_cost_gbp_per_w_space,2.483050847457627,914.8705706001614
launch_cost_gbp_per_kg,1201.6949152542375,space_hardware_cost_gbp_per_w_space,2.483050847457627,954.5162518240635
launch_cost_gbp_per_kg,1286.1016949152543,space_hardware_cost_gbp_per_w_space,2.483050847457627,994.1619330479656
launch_cost_gbp_per_kg,1370.5084745762713,space_hardware_cost_gbp_per_w_space,2.483050847457627,1033.8076142718676
launch_cost_gbp_per_kg,1454.9152542372883,space_hardware_cost_gbp_per_w_space,2.483050847457627,1073.45329549577
launch_cost_gbp_per_kg,1539.322033898305,space_hardware_cost_gbp_per_w_space,2.483050847457627,1113.0989767196718
launch_cost_gbp_per_kg,1623.7288135593221,space_hardware_cost_gbp_per_w_space,2.483050847457627,1152.7446579435739
launch_cost_gbp_per_kg,1708.1355932203392,space_hardware_cost_gbp_per_w_space,2.483050847457627,1192.3903391674762
launch_cost_gbp_per_kg,1792.542372881356,space_hardware_cost_gbp_per_w_space,2.483050847457627,1232.0360203913779
launch_cost_gbp_per_kg,1876.949152542373,space_hardware_cost_gbp_per_w_space,2.483050847457627,1271.6817016152802
launch_cost_gbp_per_kg,1961.35593220339,space_hardware_cost_gbp_per_w_space,2.483050847457627,1311.327382839182
launch_cost_gbp_per_kg,2045.7627118644068,space_hardware_cost_gbp_per_w_space,2.483050847457627,1350.9730640630844
launch_cost_gbp_per_kg,2130.169491525424,space_hardware_cost_gbp_per_w_space,2.483050847457627,1390.6187452869863
launch_cost_gbp_per_kg,2214.576271186441,space_hardware_cost_gbp_per_w_space,2.483050847457627,1430.2644265108886
launch_cost_gbp_per_kg,2298.983050847458,space_hardware_cost_gbp_per_w_space,2.483050847457627,1469.9101077347905
launch_cost_gbp_per_kg,2383.389830508475,space_hardware_cost_gbp_per_w_space,2.483050847457627,1509.5557889586926
launch_cost_gbp_per_kg,2467.7966101694915,space_hardware_cost_gbp_per_w_space,2.483050847457627,1549.2014701825944
launch_cost_gbp_per_kg,2552.2033898305085,space_hardware_cost_gbp_per_w_space,2.483050847457627,1588.8471514064966
launch_cost_gbp_per_kg,2636.6101694915255,space_hardware_cost_gbp_per_w_space,2.483050847457627,1628.4928326303987
launch_cost_gbp_per_kg,2721.0169491525426,space_hardware_cost_gbp_per_w_space,2.483050847457627,1668.138513854301
launch_cost_gbp_per_kg,2805.4237288135596,space_hardware_cost_gbp_per_w_space,2.483050847457627,1707.7841950782029
launch_cost_gbp_per_kg,2889.8305084745766,space_hardware_cost_gbp_per_w_space,2.483050847457627,1747.4298763021054
launch_cost_gbp_per_kg,2974.2372881355936,space_hardware_cost_gbp_per_w_space,2.483050847457627,1787.0755575260073
launch_cost_gbp_per_kg,3058.64406779661,space_hardware_cost_gbp_per_w_space,2.483050847457627,1826.721238749909
launch_cost_gbp_per_kg,3143.0508474576272,space_hardware_cost_gbp_per_w_space,2.483050847457627,1866.3669199738113
launch_cost_gbp_per_kg,3227.4576271186443,space_hardware_cost_gbp_per_w_space,2.483050847457627,1906.0126011977136
launch_cost_gbp_per_kg,3311.8644067796613,space_hardware_cost_gbp_per_w_space,2.483050847457627,1945.6582824216155
launch_cost_gbp_per_kg,3396.2711864406783,space_hardware_cost_gbp_per_w_space,2.483050847457627,1985.3039636455173
launch_cost_gbp_per_kg,3480.6779661016953,space_hardware_cost_gbp_per_w_space,2.483050847457627,2024.9496448694194
launch_cost_gbp_per_kg,3565.084745762712,space_hardware_cost_gbp_per_w_space,2.483050847457627,2064.595326093322
launch_cost_gbp_per_kg,3649.491525423729,space_hardware_cost_gbp_per_w_space,2.483050847457627,2104.241007317224
launch_cost_gbp_per_kg,3733.898305084746,space_hardware_cost_gbp_per_w_space,2.483050847457627,2143.8866885411257
launch_cost_gbp_per_kg,3818.305084745763,space_hardware_cost_gbp_per_w_space,2.483050847457627,2183.5323697650283
launch_cost_gbp_per_kg,3902.71186440678,space_hardware_cost_gbp_per_w_space,2.483050847457627,2223.17805098893
launch_cost_gbp_per_kg,3987.118644067797,space_hardware_cost_gbp_per_w_space,2.483050847457627,2262.823732212832
launch_cost_gbp_per_kg,4071.5254237288136,space_hardware_cost_gbp_per_w_space,2.483050847457627,2302.4694134367337
launch_cost_gbp_per_kg,4155.932203389831,space_hardware_cost_gbp_per_w_space,2.483050847457627,2342.1150946606363
launch_cost_gbp_per_kg,4240.338983050848,space_hardware_cost_gbp_per_w_space,2.483050847457627,2381.7607758845384
launch_cost_gbp_per_kg,4324.745762711865,space_hardware_cost_gbp_per_w_space,2.483050847457627,2421.4064571084405
launch_cost_gbp_per_kg,4409.152542372882,space_hardware_cost_gbp_per_w_space,2.483050847457627,2461.052138332342
launch_cost_gbp_per_kg,4493.559322033899,space_hardware_cost_gbp_per_w_space,2.483050847457627,2500.697819556245
launch_cost_gbp_per_kg,4577.966101694916,space_hardware_cost_gbp_per_w_space,2.483050847457627,2540.3435007801468
launch_cost_gbp_per_kg,4662.372881355933,space_hardware_cost_gbp_per_w_space,2.483050847457627,2579.989182004048
launch_cost_gbp_per_kg,4746.77966101695,space_hardware_cost_gbp_per_w_space,2.483050847457627,2619.6348632279505
launch_cost_gbp_per_kg,4831.186440677967,space_hardware_cost_gbp_per_w_space,2.483050847457627,2659.280544451853
launch_cost_gbp_per_kg,4915.593220338983,space_hardware_cost_gbp_per_w_space,2.483050847457627,2698.9262256757547
launch_cost_gbp_per_kg,5000.0,space_hardware_cost_gbp_per_w_space,2.483050847457627,2738.5719068996573
launch_cost_gbp_per_kg,20.0,space_hardware_cost_gbp_per_w_space,2.566949152542373,407.35808505322217
launch_cost_gbp_per_kg,104.40677966101696,space_hardware_cost_gbp_per_w_space,2.566949152542373,447.0037662771242
launch_cost_gbp_per_kg,188.8135593220339,space_hardware_cost_gbp_per_w_space,2.566949152542373,486.64944750102626
launch_cost_gbp_per_kg,273.22033898305085,space_hardware_cost_gbp_per_w_space,2.566949152542373,526.2951287249284
launch_cost_gbp_per_kg,357.6271186440678,space_hardware_cost_gbp_per_w_space,2.566949152542373,565.9408099488305
launch_cost_gbp_per_kg,442.0338983050848,space_hardware_cost_gbp_per_w_space,2.566949152542373,605.5864911727326
launch_cost_gbp_per_kg,526.4406779661017,space_hardware_cost_gbp_per_w_space,2.566949152542373,645.2321723966346
launch_cost_gbp_per_kg,610.8474576271187,space_hardware_cost_gbp_per_w_space,2.566949152542373,684.8778536205367
launch_cost_gbp_per_kg,695.2542372881356,space_hardware_cost_gbp_per_w_space,2.566949152542373,724.5235348444388
launch_cost_gbp_per_kg,779.6610169491526,space_hardware_cost_gbp_per_w_space,2.566949152542373,764.1692160683408
launch_cost_gbp_per_kg,864.0677966101696,space_hardware_cost_gbp_per_w_space,2.566949152542373,803.814897292243
launch_cost_gbp_per_kg,948.4745762711865,space_hardware_cost_gbp_per_w_space,2.566949152542373,843.4605785161451
launch_cost_gbp_per_kg,1032.8813559322034,space_hardware_cost_gbp_per_w_space,2.566949152542373,883.1062597400472
launch_cost_gbp_per_kg,1117.2881355932204,space_hardware_cost_gbp_per_w_space,2.566949152542373,922.7519409639493
launch_cost_gbp_per_kg,1201.6949152542375,space_hardware_cost_gbp_per_w_space,2.566949152542373,962.3976221878513
launch_cost_gbp_per_kg,1286.1016949152543,space_hardware_cost_gbp_per_w_space,2.566949152542373,1002.0433034117533
launch_cost_gbp_per_kg,1370.5084745762713,space_hardware_cost_gbp_per_w_space,2.566949152542373,1041.6889846356553
launch_cost_gbp_per_kg,1454.9152542372883,space_hardware_cost_gbp_per_w_space,2.566949152542373,1081.3346658595576
launch_cost_gbp_per_kg,1539.322033898305,space_hardware_cost_gbp_per_w_space,2.566949152542373,1120.9803470834595
launch_cost_gbp_per_kg,1623.7288135593221,space_hardware_cost_gbp_per_w_space,2.566949152542373,1160.6260283073616
launch_cost_gbp_per_kg,1708.1355932203392,space_hardware_cost_gbp_per_w_space,2.566949152542373,1200.271709531264
launch_cost_gbp_per_kg,1792.542372881356,space_hardware_cost_gbp_per_w_space,2.566949152542373,1239.9173907551656
launch_cost_gbp_per_kg,1876.949152542373,space_hardware_cost_gbp_per_w_space,2.566949152542373,1279.563071979068
launch_cost_gbp_per_kg,1961.35593220339,space_hardware_cost_gbp_per_w_space,2.566949152542373,1319.20875320297
launch_cost_gbp_per_kg,2045.7627118644068,space_hardware_cost_gbp_per_w_space,2.566949152542373,1358.8544344268716
launch_cost_gbp_per_kg,2130.169491525424,space_hardware_cost_gbp_per_w_space,2.566949152542373,1398.500115650774
launch_cost_gbp_per_kg,2214.576271186441,space_hardware_cost_gbp_per_w_space,2.566949152542373,1438.1457968746763
launch_cost_gbp_per_kg,2298.983050847458,space_hardware_cost_gbp_per_w_space,2.566949152542373,1477.7914780985786
launch_cost_gbp_per_kg,2383.389830508475,space_hardware_cost_gbp_per_w_space,2.566949152542373,1517.4371593224803
launch_cost_gbp_per_kg,2467.7966101694915,space_hardware_cost_gbp_per_w_space,2.566949152542373,1557.0828405463824
launch_cost_gbp_per_kg,2552.2033898305085,space_hardware_cost_gbp_per_w_space,2.566949152542373,1596.7285217702845
launch_cost_gbp_per_kg,2636.6101694915255,space_hardware_cost_gbp_per_w_space,2.566949152542373,1636.3742029941868
launch_cost_gbp_per_kg,2721.0169491525426,space_hardware_cost_gbp_per_w_space,2.566949152542373,1676.0198842180887
launch_cost_gbp_per_kg,2805.4237288135596,space_hardware_cost_gbp_per_w_space,2.566949152542373,1715.6655654419906
launch_cost_gbp_per_kg,2889.8305084745766,space_hardware_cost_gbp_per_w_space,2.566949152542373,1755.3112466658931
launch_cost_gbp_per_kg,2974.2372881355936,space_hardware_cost_gbp_per_w_space,2.566949152542373,1794.9569278897955
launch_cost_gbp_per_kg,3058.64406779661,space_hardware_cost_gbp_per_w_space,2.566949152542373,1834.6026091136969
launch_cost_gbp_per_kg,3143.0508474576272,space_hardware_cost_gbp_per_w_space,2.566949152542373,1874.2482903375994
launch_cost_gbp_per_kg,3227.4576271186443,space_hardware_cost_gbp_per_w_space,2.566949152542373,1913.8939715615013
launch_cost_gbp_per_kg,3311.8644067796613,space_hardware_cost_gbp_per_w_space,2.566949152542373,1953.5396527854034
launch_cost_gbp_per_kg,3396.2711864406783,space_hardware_cost_gbp_per_w_space,2.566949152542373,1993.1853340093053
launch_cost_gbp_per_kg,3480.6779661016953,space_hardware_cost_gbp_per_w_space,2.566949152542373,2032.8310152332076
